user_id,entity_type,entity_id,action,created_at,weight
2,EVENT,4,ATTEND,2026-01-31 11:27:40.000000,2.0
73,EVENT,12,ATTEND,2026-01-31 11:27:40.000000,2.0
54,EVENT,22,ATTEND,2026-01-31 11:27:40.000000,2.0
1,EVENT,26,ATTEND,2026-01-31 11:27:40.000000,2.0
90,EVENT,28,ATTEND,2026-01-31 11:27:40.000000,2.0
10,EVENT,32,ATTEND,2026-01-31 11:27:40.000000,2.0
91,EVENT,32,ATTEND,2026-01-31 11:27:40.000000,2.0
9,EVENT,48,ATTEND,2026-01-31 11:27:40.000000,2.0
93,EVENT,54,ATTEND,2026-01-31 11:27:40.000000,2.0
113,EVENT,60,ATTEND,2026-01-31 11:27:40.000000,2.0
71,EVENT,70,ATTEND,2026-01-31 11:27:40.000000,2.0
100,EVENT,76,ATTEND,2026-01-31 11:27:40.000000,2.0
109,EVENT,83,ATTEND,2026-01-31 11:27:40.000000,2.0
98,EVENT,92,ATTEND,2026-01-31 11:27:40.000000,2.0
88,EVENT,93,ATTEND,2026-01-31 11:27:40.000000,2.0
108,PROJECT,7,VOTE,2026-01-31 11:27:40.000000,3.0
88,PROJECT,7,FUND,2026-01-31 11:27:40.000000,4.0
89,PROJECT,15,VOTE,2026-01-31 11:27:40.000000,3.0
54,PROJECT,22,VOTE,2026-01-31 11:27:40.000000,3.0
96,PROJECT,23,FUND,2026-01-31 11:27:40.000000,4.0
83,PROJECT,25,FUND,2026-01-31 11:27:40.000000,4.0
40,PROJECT,25,FUND,2026-01-31 11:27:40.000000,4.0
70,PROJECT,31,VOTE,2026-01-31 11:27:40.000000,3.0
9,PROJECT,36,VOTE,2026-01-31 11:27:40.000000,3.0
77,PROJECT,56,FUND,2026-01-31 11:27:40.000000,4.0
37,PROJECT,63,FUND,2026-01-31 11:27:40.000000,4.0
52,PROJECT,65,VOTE,2026-01-31 11:27:40.000000,3.0
60,PROJECT,68,FUND,2026-01-31 11:27:40.000000,4.0
36,PROJECT,70,VOTE,2026-01-31 11:27:40.000000,3.0
73,PROJECT,72,FUND,2026-01-31 11:27:40.000000,4.0
13,PROJECT,74,FUND,2026-01-31 11:27:40.000000,4.0
115,PROJECT,75,FUND,2026-01-31 11:27:40.000000,4.0
20,PROJECT,77,FUND,2026-01-31 11:27:40.000000,4.0
8,PROJECT,88,FUND,2026-01-31 11:27:40.000000,4.0
30,PROJECT,89,FUND,2026-01-31 11:27:40.000000,4.0
79,PROJECT,94,VOTE,2026-01-31 11:27:40.000000,3.0
35,PROJECT,94,VOTE,2026-01-31 11:27:40.000000,3.0
29,POST,12,LIKE,2026-01-31 11:27:40.000000,2.0
27,POST,31,COMMENT,2026-01-31 11:27:40.000000,3.0
46,POST,36,LIKE,2026-01-31 11:27:40.000000,2.0
81,POST,70,LIKE,2026-01-31 11:27:40.000000,2.0
72,POST,76,COMMENT,2026-01-31 11:27:40.000000,3.0
10,POST,77,COMMENT,2026-01-31 11:27:40.000000,3.0
86,POST,79,LIKE,2026-01-31 11:27:40.000000,2.0
86,POST,85,COMMENT,2026-01-31 11:27:40.000000,3.0
111,POST,91,LIKE,2026-01-31 11:27:40.000000,2.0
58,POST,96,LIKE,2026-01-31 11:27:40.000000,2.0
72,POST,99,LIKE,2026-01-31 11:27:40.000000,2.0
117,CAMPAIGN,8,VOTE,2026-01-30 11:27:40.000000,3.0
9,CAMPAIGN,8,VOTE,2026-01-30 11:27:40.000000,3.0
75,CAMPAIGN,24,VOTE,2026-01-30 11:27:40.000000,3.0
46,CAMPAIGN,31,VOTE,2026-01-30 11:27:40.000000,3.0
31,CAMPAIGN,33,VOTE,2026-01-30 11:27:40.000000,3.0
12,CAMPAIGN,37,VOTE,2026-01-30 11:27:40.000000,3.0
56,CAMPAIGN,39,VOTE,2026-01-30 11:27:40.000000,3.0
14,CAMPAIGN,39,VOTE,2026-01-30 11:27:40.000000,3.0
1,EVENT,6,ATTEND,2026-01-30 11:27:40.000000,2.0
67,EVENT,12,ATTEND,2026-01-30 11:27:40.000000,2.0
18,EVENT,14,ATTEND,2026-01-30 11:27:40.000000,2.0
54,EVENT,15,ATTEND,2026-01-30 11:27:40.000000,2.0
12,EVENT,20,ATTEND,2026-01-30 11:27:40.000000,2.0
73,EVENT,27,ATTEND,2026-01-30 11:27:40.000000,2.0
32,EVENT,37,ATTEND,2026-01-30 11:27:40.000000,2.0
91,EVENT,46,ATTEND,2026-01-30 11:27:40.000000,2.0
34,EVENT,52,ATTEND,2026-01-30 11:27:40.000000,2.0
25,EVENT,64,ATTEND,2026-01-30 11:27:40.000000,2.0
40,EVENT,67,ATTEND,2026-01-30 11:27:40.000000,2.0
13,EVENT,71,ATTEND,2026-01-30 11:27:40.000000,2.0
45,EVENT,72,ATTEND,2026-01-30 11:27:40.000000,2.0
9,EVENT,72,ATTEND,2026-01-30 11:27:40.000000,2.0
98,EVENT,85,ATTEND,2026-01-30 11:27:40.000000,2.0
15,EVENT,97,ATTEND,2026-01-30 11:27:40.000000,2.0
98,PROJECT,4,FUND,2026-01-30 11:27:40.000000,4.0
56,PROJECT,5,VOTE,2026-01-30 11:27:40.000000,3.0
2,PROJECT,11,FUND,2026-01-30 11:27:40.000000,4.0
1,PROJECT,24,FUND,2026-01-30 11:27:40.000000,4.0
77,PROJECT,27,VOTE,2026-01-30 11:27:40.000000,3.0
115,PROJECT,36,VOTE,2026-01-30 11:27:40.000000,3.0
44,PROJECT,37,FUND,2026-01-30 11:27:40.000000,4.0
27,PROJECT,45,VOTE,2026-01-30 11:27:40.000000,3.0
1,PROJECT,46,FUND,2026-01-30 11:27:40.000000,4.0
58,PROJECT,49,VOTE,2026-01-30 11:27:40.000000,3.0
90,PROJECT,54,FUND,2026-01-30 11:27:40.000000,4.0
107,PROJECT,63,VOTE,2026-01-30 11:27:40.000000,3.0
51,PROJECT,66,FUND,2026-01-30 11:27:40.000000,4.0
1,PROJECT,68,FUND,2026-01-30 11:27:40.000000,4.0
41,PROJECT,69,FUND,2026-01-30 11:27:40.000000,4.0
115,PROJECT,71,FUND,2026-01-30 11:27:40.000000,4.0
38,PROJECT,75,FUND,2026-01-30 11:27:40.000000,4.0
67,PROJECT,95,FUND,2026-01-30 11:27:40.000000,4.0
10,POST,7,LIKE,2026-01-30 11:27:40.000000,2.0
89,POST,18,LIKE,2026-01-30 11:27:40.000000,2.0
117,POST,20,LIKE,2026-01-30 11:27:40.000000,2.0
111,POST,21,LIKE,2026-01-30 11:27:40.000000,2.0
25,POST,79,COMMENT,2026-01-30 11:27:40.000000,3.0
72,POST,81,LIKE,2026-01-30 11:27:40.000000,2.0
82,POST,88,LIKE,2026-01-30 11:27:40.000000,2.0
83,POST,100,LIKE,2026-01-30 11:27:40.000000,2.0
8,CAMPAIGN,2,VOTE,2026-01-29 11:27:40.000000,3.0
47,CAMPAIGN,5,VOTE,2026-01-29 11:27:40.000000,3.0
97,CAMPAIGN,13,VOTE,2026-01-29 11:27:40.000000,3.0
42,CAMPAIGN,14,VOTE,2026-01-29 11:27:40.000000,3.0
68,CAMPAIGN,21,VOTE,2026-01-29 11:27:40.000000,3.0
19,CAMPAIGN,21,VOTE,2026-01-29 11:27:40.000000,3.0
36,CAMPAIGN,27,VOTE,2026-01-29 11:27:40.000000,3.0
49,CAMPAIGN,38,VOTE,2026-01-29 11:27:40.000000,3.0
88,CAMPAIGN,41,VOTE,2026-01-29 11:27:40.000000,3.0
9,CAMPAIGN,44,VOTE,2026-01-29 11:27:40.000000,3.0
2,EVENT,2,ATTEND,2026-01-29 11:27:40.000000,2.0
31,EVENT,3,ATTEND,2026-01-29 11:27:40.000000,2.0
79,EVENT,3,ATTEND,2026-01-29 11:27:40.000000,2.0
63,EVENT,5,ATTEND,2026-01-29 11:27:40.000000,2.0
54,EVENT,6,ATTEND,2026-01-29 11:27:40.000000,2.0
11,EVENT,10,ATTEND,2026-01-29 11:27:40.000000,2.0
102,EVENT,19,ATTEND,2026-01-29 11:27:40.000000,2.0
102,EVENT,32,ATTEND,2026-01-29 11:27:40.000000,2.0
60,EVENT,38,ATTEND,2026-01-29 11:27:40.000000,2.0
18,EVENT,38,ATTEND,2026-01-29 11:27:40.000000,2.0
37,EVENT,38,ATTEND,2026-01-29 11:27:40.000000,2.0
79,EVENT,48,ATTEND,2026-01-29 11:27:40.000000,2.0
76,EVENT,51,ATTEND,2026-01-29 11:27:40.000000,2.0
70,EVENT,51,ATTEND,2026-01-29 11:27:40.000000,2.0
60,EVENT,56,ATTEND,2026-01-29 11:27:40.000000,2.0
112,EVENT,62,ATTEND,2026-01-29 11:27:40.000000,2.0
37,EVENT,62,ATTEND,2026-01-29 11:27:40.000000,2.0
56,EVENT,73,ATTEND,2026-01-29 11:27:40.000000,2.0
64,EVENT,90,ATTEND,2026-01-29 11:27:40.000000,2.0
94,EVENT,91,ATTEND,2026-01-29 11:27:40.000000,2.0
92,EVENT,94,ATTEND,2026-01-29 11:27:40.000000,2.0
44,EVENT,96,ATTEND,2026-01-29 11:27:40.000000,2.0
65,EVENT,98,ATTEND,2026-01-29 11:27:40.000000,2.0
9,PROJECT,2,VOTE,2026-01-29 11:27:40.000000,3.0
17,PROJECT,10,VOTE,2026-01-29 11:27:40.000000,3.0
24,PROJECT,12,VOTE,2026-01-29 11:27:40.000000,3.0
21,PROJECT,23,VOTE,2026-01-29 11:27:40.000000,3.0
95,PROJECT,30,VOTE,2026-01-29 11:27:40.000000,3.0
95,PROJECT,30,FUND,2026-01-29 11:27:40.000000,4.0
92,PROJECT,32,VOTE,2026-01-29 11:27:40.000000,3.0
63,PROJECT,37,FUND,2026-01-29 11:27:40.000000,4.0
63,PROJECT,43,VOTE,2026-01-29 11:27:40.000000,3.0
110,PROJECT,45,VOTE,2026-01-29 11:27:40.000000,3.0
21,PROJECT,48,VOTE,2026-01-29 11:27:40.000000,3.0
65,PROJECT,48,FUND,2026-01-29 11:27:40.000000,4.0
108,PROJECT,55,VOTE,2026-01-29 11:27:40.000000,3.0
110,PROJECT,57,VOTE,2026-01-29 11:27:40.000000,3.0
102,PROJECT,64,VOTE,2026-01-29 11:27:40.000000,3.0
85,PROJECT,65,VOTE,2026-01-29 11:27:40.000000,3.0
45,PROJECT,78,VOTE,2026-01-29 11:27:40.000000,3.0
24,PROJECT,79,VOTE,2026-01-29 11:27:40.000000,3.0
32,PROJECT,80,FUND,2026-01-29 11:27:40.000000,4.0
29,PROJECT,88,VOTE,2026-01-29 11:27:40.000000,3.0
40,PROJECT,91,VOTE,2026-01-29 11:27:40.000000,3.0
44,PROJECT,96,VOTE,2026-01-29 11:27:40.000000,3.0
36,PROJECT,96,FUND,2026-01-29 11:27:40.000000,4.0
23,PROJECT,98,FUND,2026-01-29 11:27:40.000000,4.0
47,PROJECT,100,FUND,2026-01-29 11:27:40.000000,4.0
52,POST,3,LIKE,2026-01-29 11:27:40.000000,2.0
65,POST,3,COMMENT,2026-01-29 11:27:40.000000,3.0
44,POST,7,LIKE,2026-01-29 11:27:40.000000,2.0
87,POST,15,COMMENT,2026-01-29 11:27:40.000000,3.0
61,POST,19,LIKE,2026-01-29 11:27:40.000000,2.0
42,POST,28,COMMENT,2026-01-29 11:27:40.000000,3.0
7,POST,33,LIKE,2026-01-29 11:27:40.000000,2.0
89,POST,36,LIKE,2026-01-29 11:27:40.000000,2.0
88,POST,37,LIKE,2026-01-29 11:27:40.000000,2.0
50,POST,40,COMMENT,2026-01-29 11:27:40.000000,3.0
74,POST,52,LIKE,2026-01-29 11:27:40.000000,2.0
35,POST,75,LIKE,2026-01-29 11:27:40.000000,2.0
10,POST,78,LIKE,2026-01-29 11:27:40.000000,2.0
26,POST,89,LIKE,2026-01-29 11:27:40.000000,2.0
68,POST,90,LIKE,2026-01-29 11:27:40.000000,2.0
38,POST,94,COMMENT,2026-01-29 11:27:40.000000,3.0
43,CAMPAIGN,15,VOTE,2026-01-28 11:27:40.000000,3.0
65,CAMPAIGN,18,VOTE,2026-01-28 11:27:40.000000,3.0
72,CAMPAIGN,28,VOTE,2026-01-28 11:27:40.000000,3.0
12,CAMPAIGN,38,VOTE,2026-01-28 11:27:40.000000,3.0
83,EVENT,2,ATTEND,2026-01-28 11:27:40.000000,2.0
20,EVENT,3,ATTEND,2026-01-28 11:27:40.000000,2.0
84,EVENT,3,ATTEND,2026-01-28 11:27:40.000000,2.0
56,EVENT,8,ATTEND,2026-01-28 11:27:40.000000,2.0
31,EVENT,8,ATTEND,2026-01-28 11:27:40.000000,2.0
65,EVENT,19,ATTEND,2026-01-28 11:27:40.000000,2.0
68,EVENT,25,ATTEND,2026-01-28 11:27:40.000000,2.0
87,EVENT,28,ATTEND,2026-01-28 11:27:40.000000,2.0
35,EVENT,28,ATTEND,2026-01-28 11:27:40.000000,2.0
81,EVENT,29,ATTEND,2026-01-28 11:27:40.000000,2.0
14,EVENT,30,ATTEND,2026-01-28 11:27:40.000000,2.0
17,EVENT,33,ATTEND,2026-01-28 11:27:40.000000,2.0
46,EVENT,39,ATTEND,2026-01-28 11:27:40.000000,2.0
94,EVENT,44,ATTEND,2026-01-28 11:27:40.000000,2.0
52,EVENT,56,ATTEND,2026-01-28 11:27:40.000000,2.0
95,EVENT,56,ATTEND,2026-01-28 11:27:40.000000,2.0
116,EVENT,59,ATTEND,2026-01-28 11:27:40.000000,2.0
36,EVENT,68,ATTEND,2026-01-28 11:27:40.000000,2.0
85,EVENT,78,ATTEND,2026-01-28 11:27:40.000000,2.0
69,EVENT,82,ATTEND,2026-01-28 11:27:40.000000,2.0
88,EVENT,91,ATTEND,2026-01-28 11:27:40.000000,2.0
25,EVENT,92,ATTEND,2026-01-28 11:27:40.000000,2.0
37,EVENT,95,ATTEND,2026-01-28 11:27:40.000000,2.0
92,EVENT,96,ATTEND,2026-01-28 11:27:40.000000,2.0
5,EVENT,98,ATTEND,2026-01-28 11:27:40.000000,2.0
93,PROJECT,13,FUND,2026-01-28 11:27:40.000000,4.0
101,PROJECT,17,FUND,2026-01-28 11:27:40.000000,4.0
16,PROJECT,20,VOTE,2026-01-28 11:27:40.000000,3.0
23,PROJECT,21,FUND,2026-01-28 11:27:40.000000,4.0
51,PROJECT,27,FUND,2026-01-28 11:27:40.000000,4.0
70,PROJECT,30,FUND,2026-01-28 11:27:40.000000,4.0
95,PROJECT,31,FUND,2026-01-28 11:27:40.000000,4.0
46,PROJECT,31,FUND,2026-01-28 11:27:40.000000,4.0
18,PROJECT,31,FUND,2026-01-28 11:27:40.000000,4.0
35,PROJECT,33,VOTE,2026-01-28 11:27:40.000000,3.0
102,PROJECT,39,VOTE,2026-01-28 11:27:40.000000,3.0
35,PROJECT,52,VOTE,2026-01-28 11:27:40.000000,3.0
8,PROJECT,53,FUND,2026-01-28 11:27:40.000000,4.0
69,PROJECT,55,VOTE,2026-01-28 11:27:40.000000,3.0
111,PROJECT,55,FUND,2026-01-28 11:27:40.000000,4.0
107,PROJECT,76,VOTE,2026-01-28 11:27:40.000000,3.0
51,PROJECT,78,VOTE,2026-01-28 11:27:40.000000,3.0
113,PROJECT,78,VOTE,2026-01-28 11:27:40.000000,3.0
31,PROJECT,87,FUND,2026-01-28 11:27:40.000000,4.0
35,PROJECT,87,FUND,2026-01-28 11:27:40.000000,4.0
2,PROJECT,89,FUND,2026-01-28 11:27:40.000000,4.0
47,PROJECT,97,VOTE,2026-01-28 11:27:40.000000,3.0
34,PROJECT,99,VOTE,2026-01-28 11:27:40.000000,3.0
79,POST,1,LIKE,2026-01-28 11:27:40.000000,2.0
64,POST,7,LIKE,2026-01-28 11:27:40.000000,2.0
49,POST,10,LIKE,2026-01-28 11:27:40.000000,2.0
52,POST,13,LIKE,2026-01-28 11:27:40.000000,2.0
37,POST,53,LIKE,2026-01-28 11:27:40.000000,2.0
95,POST,57,LIKE,2026-01-28 11:27:40.000000,2.0
25,POST,67,LIKE,2026-01-28 11:27:40.000000,2.0
58,POST,69,LIKE,2026-01-28 11:27:40.000000,2.0
20,POST,80,LIKE,2026-01-28 11:27:40.000000,2.0
44,POST,87,COMMENT,2026-01-28 11:27:40.000000,3.0
74,POST,90,LIKE,2026-01-28 11:27:40.000000,2.0
47,POST,94,LIKE,2026-01-28 11:27:40.000000,2.0
85,CAMPAIGN,1,VOTE,2026-01-27 11:27:40.000000,3.0
107,CAMPAIGN,2,VOTE,2026-01-27 11:27:40.000000,3.0
8,CAMPAIGN,3,VOTE,2026-01-27 11:27:40.000000,3.0
86,CAMPAIGN,8,VOTE,2026-01-27 11:27:40.000000,3.0
1,CAMPAIGN,11,VOTE,2026-01-27 11:27:40.000000,3.0
5,CAMPAIGN,25,VOTE,2026-01-27 11:27:40.000000,3.0
61,CAMPAIGN,31,VOTE,2026-01-27 11:27:40.000000,3.0
94,CAMPAIGN,45,VOTE,2026-01-27 11:27:40.000000,3.0
33,EVENT,6,ATTEND,2026-01-27 11:27:40.000000,2.0
61,EVENT,12,ATTEND,2026-01-27 11:27:40.000000,2.0
56,EVENT,13,ATTEND,2026-01-27 11:27:40.000000,2.0
109,EVENT,27,ATTEND,2026-01-27 11:27:40.000000,2.0
99,EVENT,31,ATTEND,2026-01-27 11:27:40.000000,2.0
32,EVENT,54,ATTEND,2026-01-27 11:27:40.000000,2.0
99,EVENT,62,ATTEND,2026-01-27 11:27:40.000000,2.0
54,EVENT,70,ATTEND,2026-01-27 11:27:40.000000,2.0
91,EVENT,73,ATTEND,2026-01-27 11:27:40.000000,2.0
33,EVENT,76,ATTEND,2026-01-27 11:27:40.000000,2.0
84,EVENT,77,ATTEND,2026-01-27 11:27:40.000000,2.0
38,EVENT,84,ATTEND,2026-01-27 11:27:40.000000,2.0
21,EVENT,90,ATTEND,2026-01-27 11:27:40.000000,2.0
29,EVENT,94,ATTEND,2026-01-27 11:27:40.000000,2.0
79,EVENT,95,ATTEND,2026-01-27 11:27:40.000000,2.0
78,PROJECT,1,VOTE,2026-01-27 11:27:40.000000,3.0
52,PROJECT,7,VOTE,2026-01-27 11:27:40.000000,3.0
27,PROJECT,9,FUND,2026-01-27 11:27:40.000000,4.0
50,PROJECT,10,FUND,2026-01-27 11:27:40.000000,4.0
25,PROJECT,12,FUND,2026-01-27 11:27:40.000000,4.0
29,PROJECT,27,FUND,2026-01-27 11:27:40.000000,4.0
89,PROJECT,30,VOTE,2026-01-27 11:27:40.000000,3.0
110,PROJECT,39,VOTE,2026-01-27 11:27:40.000000,3.0
8,PROJECT,49,FUND,2026-01-27 11:27:40.000000,4.0
50,PROJECT,51,FUND,2026-01-27 11:27:40.000000,4.0
51,PROJECT,56,VOTE,2026-01-27 11:27:40.000000,3.0
90,PROJECT,70,VOTE,2026-01-27 11:27:40.000000,3.0
108,PROJECT,70,FUND,2026-01-27 11:27:40.000000,4.0
85,PROJECT,72,VOTE,2026-01-27 11:27:40.000000,3.0
87,PROJECT,73,FUND,2026-01-27 11:27:40.000000,4.0
5,PROJECT,86,VOTE,2026-01-27 11:27:40.000000,3.0
38,PROJECT,87,VOTE,2026-01-27 11:27:40.000000,3.0
76,PROJECT,96,VOTE,2026-01-27 11:27:40.000000,3.0
116,POST,2,COMMENT,2026-01-27 11:27:40.000000,3.0
101,POST,9,LIKE,2026-01-27 11:27:40.000000,2.0
44,POST,21,LIKE,2026-01-27 11:27:40.000000,2.0
72,POST,24,LIKE,2026-01-27 11:27:40.000000,2.0
69,POST,35,LIKE,2026-01-27 11:27:40.000000,2.0
76,POST,43,COMMENT,2026-01-27 11:27:40.000000,3.0
59,POST,44,COMMENT,2026-01-27 11:27:40.000000,3.0
41,POST,47,COMMENT,2026-01-27 11:27:40.000000,3.0
70,POST,56,LIKE,2026-01-27 11:27:40.000000,2.0
25,POST,61,COMMENT,2026-01-27 11:27:40.000000,3.0
96,POST,89,LIKE,2026-01-27 11:27:40.000000,2.0
7,CAMPAIGN,2,VOTE,2026-01-26 11:27:40.000000,3.0
102,CAMPAIGN,6,VOTE,2026-01-26 11:27:40.000000,3.0
108,CAMPAIGN,9,VOTE,2026-01-26 11:27:40.000000,3.0
14,CAMPAIGN,18,VOTE,2026-01-26 11:27:40.000000,3.0
76,CAMPAIGN,19,VOTE,2026-01-26 11:27:40.000000,3.0
5,CAMPAIGN,26,VOTE,2026-01-26 11:27:40.000000,3.0
11,CAMPAIGN,29,VOTE,2026-01-26 11:27:40.000000,3.0
60,CAMPAIGN,40,VOTE,2026-01-26 11:27:40.000000,3.0
110,EVENT,6,ATTEND,2026-01-26 11:27:40.000000,2.0
41,EVENT,6,ATTEND,2026-01-26 11:27:40.000000,2.0
37,EVENT,7,ATTEND,2026-01-26 11:27:40.000000,2.0
20,EVENT,8,ATTEND,2026-01-26 11:27:40.000000,2.0
63,EVENT,25,ATTEND,2026-01-26 11:27:40.000000,2.0
100,EVENT,32,ATTEND,2026-01-26 11:27:40.000000,2.0
81,EVENT,38,ATTEND,2026-01-26 11:27:40.000000,2.0
41,EVENT,39,ATTEND,2026-01-26 11:27:40.000000,2.0
42,EVENT,46,ATTEND,2026-01-26 11:27:40.000000,2.0
49,EVENT,46,ATTEND,2026-01-26 11:27:40.000000,2.0
37,EVENT,48,ATTEND,2026-01-26 11:27:40.000000,2.0
108,EVENT,49,ATTEND,2026-01-26 11:27:40.000000,2.0
45,EVENT,57,ATTEND,2026-01-26 11:27:40.000000,2.0
80,EVENT,60,ATTEND,2026-01-26 11:27:40.000000,2.0
51,EVENT,60,ATTEND,2026-01-26 11:27:40.000000,2.0
117,EVENT,67,ATTEND,2026-01-26 11:27:40.000000,2.0
48,EVENT,71,ATTEND,2026-01-26 11:27:40.000000,2.0
29,EVENT,72,ATTEND,2026-01-26 11:27:40.000000,2.0
67,EVENT,75,ATTEND,2026-01-26 11:27:40.000000,2.0
18,EVENT,76,ATTEND,2026-01-26 11:27:40.000000,2.0
15,EVENT,82,ATTEND,2026-01-26 11:27:40.000000,2.0
17,EVENT,82,ATTEND,2026-01-26 11:27:40.000000,2.0
85,EVENT,82,ATTEND,2026-01-26 11:27:40.000000,2.0
75,EVENT,96,ATTEND,2026-01-26 11:27:40.000000,2.0
39,EVENT,99,ATTEND,2026-01-26 11:27:40.000000,2.0
95,PROJECT,12,VOTE,2026-01-26 11:27:40.000000,3.0
37,PROJECT,17,FUND,2026-01-26 11:27:40.000000,4.0
41,PROJECT,26,VOTE,2026-01-26 11:27:40.000000,3.0
78,PROJECT,30,FUND,2026-01-26 11:27:40.000000,4.0
29,PROJECT,34,FUND,2026-01-26 11:27:40.000000,4.0
55,PROJECT,45,VOTE,2026-01-26 11:27:40.000000,3.0
29,PROJECT,48,VOTE,2026-01-26 11:27:40.000000,3.0
51,PROJECT,54,FUND,2026-01-26 11:27:40.000000,4.0
43,PROJECT,56,VOTE,2026-01-26 11:27:40.000000,3.0
53,PROJECT,56,VOTE,2026-01-26 11:27:40.000000,3.0
92,PROJECT,56,FUND,2026-01-26 11:27:40.000000,4.0
89,PROJECT,65,VOTE,2026-01-26 11:27:40.000000,3.0
44,PROJECT,66,VOTE,2026-01-26 11:27:40.000000,3.0
18,PROJECT,70,VOTE,2026-01-26 11:27:40.000000,3.0
71,PROJECT,80,VOTE,2026-01-26 11:27:40.000000,3.0
89,PROJECT,87,VOTE,2026-01-26 11:27:40.000000,3.0
101,PROJECT,97,VOTE,2026-01-26 11:27:40.000000,3.0
49,PROJECT,97,FUND,2026-01-26 11:27:40.000000,4.0
11,POST,25,COMMENT,2026-01-26 11:27:40.000000,3.0
70,POST,27,LIKE,2026-01-26 11:27:40.000000,2.0
30,POST,40,LIKE,2026-01-26 11:27:40.000000,2.0
94,POST,46,LIKE,2026-01-26 11:27:40.000000,2.0
99,POST,53,LIKE,2026-01-26 11:27:40.000000,2.0
12,POST,56,COMMENT,2026-01-26 11:27:40.000000,3.0
50,POST,67,LIKE,2026-01-26 11:27:40.000000,2.0
55,POST,72,LIKE,2026-01-26 11:27:40.000000,2.0
76,POST,85,COMMENT,2026-01-26 11:27:40.000000,3.0
81,POST,95,COMMENT,2026-01-26 11:27:40.000000,3.0
78,POST,98,LIKE,2026-01-26 11:27:40.000000,2.0
39,CAMPAIGN,4,VOTE,2026-01-25 11:27:40.000000,3.0
80,CAMPAIGN,13,VOTE,2026-01-25 11:27:40.000000,3.0
56,CAMPAIGN,26,VOTE,2026-01-25 11:27:40.000000,3.0
113,CAMPAIGN,26,VOTE,2026-01-25 11:27:40.000000,3.0
110,CAMPAIGN,33,VOTE,2026-01-25 11:27:40.000000,3.0
31,CAMPAIGN,36,VOTE,2026-01-25 11:27:40.000000,3.0
53,CAMPAIGN,39,VOTE,2026-01-25 11:27:40.000000,3.0
17,CAMPAIGN,42,VOTE,2026-01-25 11:27:40.000000,3.0
25,EVENT,2,ATTEND,2026-01-25 11:27:40.000000,2.0
27,EVENT,3,ATTEND,2026-01-25 11:27:40.000000,2.0
67,EVENT,32,ATTEND,2026-01-25 11:27:40.000000,2.0
18,EVENT,37,ATTEND,2026-01-25 11:27:40.000000,2.0
16,EVENT,44,ATTEND,2026-01-25 11:27:40.000000,2.0
11,EVENT,48,ATTEND,2026-01-25 11:27:40.000000,2.0
33,EVENT,48,ATTEND,2026-01-25 11:27:40.000000,2.0
100,EVENT,50,ATTEND,2026-01-25 11:27:40.000000,2.0
79,EVENT,50,ATTEND,2026-01-25 11:27:40.000000,2.0
37,EVENT,53,ATTEND,2026-01-25 11:27:40.000000,2.0
27,EVENT,54,ATTEND,2026-01-25 11:27:40.000000,2.0
19,EVENT,56,ATTEND,2026-01-25 11:27:40.000000,2.0
70,EVENT,59,ATTEND,2026-01-25 11:27:40.000000,2.0
90,EVENT,75,ATTEND,2026-01-25 11:27:40.000000,2.0
78,EVENT,76,ATTEND,2026-01-25 11:27:40.000000,2.0
14,EVENT,89,ATTEND,2026-01-25 11:27:40.000000,2.0
79,EVENT,94,ATTEND,2026-01-25 11:27:40.000000,2.0
69,EVENT,100,ATTEND,2026-01-25 11:27:40.000000,2.0
105,PROJECT,23,VOTE,2026-01-25 11:27:40.000000,3.0
112,PROJECT,28,VOTE,2026-01-25 11:27:40.000000,3.0
92,PROJECT,37,VOTE,2026-01-25 11:27:40.000000,3.0
31,PROJECT,44,FUND,2026-01-25 11:27:40.000000,4.0
37,PROJECT,47,FUND,2026-01-25 11:27:40.000000,4.0
86,PROJECT,54,VOTE,2026-01-25 11:27:40.000000,3.0
102,PROJECT,57,VOTE,2026-01-25 11:27:40.000000,3.0
103,PROJECT,61,FUND,2026-01-25 11:27:40.000000,4.0
23,PROJECT,65,VOTE,2026-01-25 11:27:40.000000,3.0
92,PROJECT,66,FUND,2026-01-25 11:27:40.000000,4.0
87,PROJECT,67,FUND,2026-01-25 11:27:40.000000,4.0
74,PROJECT,80,FUND,2026-01-25 11:27:40.000000,4.0
107,PROJECT,82,FUND,2026-01-25 11:27:40.000000,4.0
83,PROJECT,84,VOTE,2026-01-25 11:27:40.000000,3.0
30,PROJECT,87,FUND,2026-01-25 11:27:40.000000,4.0
78,PROJECT,89,FUND,2026-01-25 11:27:40.000000,4.0
93,PROJECT,92,FUND,2026-01-25 11:27:40.000000,4.0
88,PROJECT,97,FUND,2026-01-25 11:27:40.000000,4.0
94,POST,17,LIKE,2026-01-25 11:27:40.000000,2.0
80,POST,19,LIKE,2026-01-25 11:27:40.000000,2.0
26,POST,31,COMMENT,2026-01-25 11:27:40.000000,3.0
113,POST,31,COMMENT,2026-01-25 11:27:40.000000,3.0
13,POST,52,LIKE,2026-01-25 11:27:40.000000,2.0
69,POST,63,COMMENT,2026-01-25 11:27:40.000000,3.0
45,POST,69,COMMENT,2026-01-25 11:27:40.000000,3.0
28,POST,73,LIKE,2026-01-25 11:27:40.000000,2.0
100,POST,75,LIKE,2026-01-25 11:27:40.000000,2.0
